"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",52.7,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",52.7,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",50.7,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",44.6,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",46.9,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",49.3,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",51,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",51.5,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",55.1,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",62.9,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",66.1,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",66.9,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",68.1,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",67.4,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",68,,
"HUN","Hungary","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",63.6,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",17.6,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",16.5,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",15.2,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",14.1,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",14.4,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",13.6,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",14.1,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",14.4,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",13.1,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",13.3,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",13.7,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",14.3,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",13,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",13.3,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",13.1,,
"HUN","Hungary","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",14.4,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",8.2,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",8.2,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",8.1,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",7.8,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",7.7,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",7.4,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",7.7,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",7.4,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",6.7,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",6.8,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",6.9,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",6.8,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",6.8,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",6.7,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",6.4,,
"HUN","Hungary","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",6.4,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2000","2000",5.8,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2001","2001",5.8,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2002","2002",5.5,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2003","2003",5.2,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2004","2004",5.3,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2005","2005",5.3,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.5,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2008","2008",5.7,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.7,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.9,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2011","2011",6.1,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2012","2012",6.2,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2013","2013",6.4,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2014","2014",6.4,,
"HUN","Hungary","IND-ECO-VA","Share of value added by the transport sector","2015","2015",6.4,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",15.9,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",13.9,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",13.6,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",14.9,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",16.1,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",17.7,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",17.3,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",17,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",14.9,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",12.6,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",13.6,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",14.2,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",15.2,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",14.9,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",14.7,,
"ISL","Iceland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",14.5,,
